,rating,reviews,sentiment
367,1.0,service tracking correct update late good arrive say one day service customer service email ig wa answered win price ...,Positive
368,5.0,starting work today paxel home bekasi hope feel home ...,Positive
369,5.0,head office paxel,Neutral
370,5.0,steady,Neutral
371,5.0,best sameday delivery service,Positive
372,4.0,newest shipping startup getting ready shipping partner promo offered delivery town current average rate office brightly lit lot open space take ...,Positive
373,5.0,excellent,Positive
374,5.0,office like home haha,Positive
375,5.0,office cool really young people cool mural ...,Positive
376,3.0,paxel workplace workplace prioritizes happiness employee seen company slogan vision mission ...,Positive
377,5.0,office paxel jatinegara paxel courier service good delivery sameday time order arrive hour ...,Positive
378,5.0,fast response quick shipping nice ui ux clear information versatile,Positive
379,1.0,fun,Positive
380,5.0,nice,Positive
381,4.0,simple tidy clean toilet,Positive
382,5.0,place nice building new btw want ask job vacancy hq paxel office still open vacancy sorry worked pt tiki nugraha ekakurir route maybe ...,Positive
383,5.0,large,Neutral
384,5.0,large,Neutral
385,5.0,goodjob,Neutral
386,5.0,place delivery day good,Positive
387,5.0,experience many courier service available locally paxel far favorite professional courier polite caring package get delivered promised ...,Positive
388,5.0,cool,Positive
389,5.0,cool concept sending item really cheap jabodetabek hopefully city island also cheaped,Positive
390,5.0,fast sameday delivery service realtime update,Neutral
391,5.0,office building still new,Neutral
