,rating,reviews,sentiment
383,1.0,kapokkkkkapokkkk us ninjaaaa crazy crazy crazy long time ago already warehouse depokkk kaga sent send want know address kaga visaa let take alone aaaaa kaga use ...,Negative
384,1.0,ninja express taiin status shipment arrived even though received itemcan work ninja express ...,Neutral
385,1.0,slow,Neutral
386,5.0,problem regarding delivery package thank god even though wait bit longer great holiday eid wait patiently ...,Positive
387,1.0,mantab beat expedition pokone regretful x x using ninja repentance delivery service friend x know dont use service main thing package almost week ...,Positive
388,1.0,use expedition almost week package hasnt arrived still see ...,Neutral
389,5.0,xpress anymore,Neutral
390,1.0,cant star worst expedition ever take long time call j sicepat jne fellow jakarta le day ninja express day said ...,Positive
391,1.0,taking long use ninja like regret use even good arrived still stuck sorting hub got complaint want use eid ...,Negative
392,1.0,uda day package item sent recipient address even though need stuff courier really slow longer use ninja xpress ...,Neutral
393,1.0,worst expedition dont contact number given parcel say dont meet anyone parcel destination,Negative
394,1.0,package completed week tracking package around bogortangerangjakarta c cant contact ...,Neutral
395,1.0,package hasnt arrived even though sending solo karanganyar close cooking almost day please respond ...,Positive
396,1.0,recommended expedition slow clever courier longer use ninja name ninja according name really smart dont know first package ...,Positive
397,2.0,send food bw around send purwakarta cirebon solo solo news ask sm agent solo throwing let go ...,Neutral
398,1.0,shipment stuck bandung doesnt go say shorting last hub explanation contact c one picked phone shipment ...,Negative
399,1.0,bad house close shipping status shipping status sorting hub area house problem item purchased pricey especially ...,Negative
400,1.0,c cant hub throwing away minute song weve always use ninja ...,Neutral
401,1.0,buying good online vulnerable tracking system unclear driver driving day destination ...,Neutral
402,1.0,regret using hasnt day yet stuff change name dont use express use slow ...,Negative
403,1.0,please check receipt number checked repeatedly package sent may annisa haq recipient dtmpt work annisa haq name sent ...,Positive
404,1.0,bad bad bad service,Negative
405,1.0,strongly recommend shipping service cheaper one cm want wait week bandung jakarta dont know ...,Positive
406,1.0,severe slow first last use slow ninja,Negative
407,1.0,service good long delivery phone instead lifted instead mulu ruin ...,Negative
408,1.0,phone assistance picked lht track packet sent address recipient instead returned original route clear ...,Positive
409,1.0,process slow one day package move warehouse another warehouse take week send package jakarta central java ...,Neutral
410,1.0,delivery long time even though close day bought good sent neighboring service next day lgsg ...,Positive
411,1.0,better close ninja express dont need open anymore complaining almost please help professional one ...,Positive
412,1.0,gk contacted delivery service good arrived please give another level service ...,Positive
413,1.0,ugly name original ninja like turtle ...,Positive
414,1.0,send bandung jakarta hasnt arrived day please search package gone receipt ...,Negative
415,1.0,delivery department,Neutral
416,1.0,woy lu open service can not can not charge bad service nyesel pa check clickly expesidence stuck item day road street ...,Positive
417,1.0,worst shipping service package send package week tracking recipient status place even though never courier came home unprofessional ...,Negative
418,1.0,jelekkk bangett send day package doesnt work lelettt kapokk use dont use ninja use one lose far jnt jne ...,Negative
419,1.0,tinpress xpress,Neutral
420,1.0,bad come phone confirmation item arrived instead receipt name terrace home day lost way package deeply disappointed ...,Negative
421,1.0,slow courier also didnt use map address answered clearly often package arrived home pick first ...,Positive
422,1.0,bad service expedition take long time,Negative
423,1.0,c one contact pitched one picked package day clear status sent sorting hub ...,Positive
424,3.0,complicated must stop warehouse sorted make delivery long easier surely ninja would courier recommended please consider criticism ...,Positive
425,1.0,shop online first check expedition push ninja express worst expedition long time ...,Negative
426,1.0,delivery service package old didnt arrive even though distance tight wasnt really recommended oath worst shipping service ...,Negative
427,1.0,malang jakarta week yet crazy many love star definitely abal child account ...,Positive
428,1.0,slogan,Neutral
429,1.0,c difficult contact check receipt manifest item received received really recommended ...,Negative
430,1.0,want ask order good havent arrived please help admin ...,Neutral
431,1.0,aseli first time using long time status unclear call center called star talk 1/2 star ill give star ...,Negative
432,1.0,come package marketplace hasnt picked yet want sent time please improve performance hadeeh ...,Positive
433,1.0,severe,Negative
434,1.0,delivery slow give,Neutral
435,1.0,wont use service anymore tracking system le informative c even le system who courier cell number know ...,Positive
436,1.0,sorry use expedition thats right important item didnt arrive ...,Positive
437,1.0,bad waiting period week hasnt arrived yet,Negative
438,1.0,expedition valid sending time arrive address given new complete still sent stupid ...,Negative
439,1.0,receipt tracking receipt web expired call c hard connect connection disconnected middle conversation repeat ...,Negative
440,1.0,dont long c phone decide repeat phone disconnect ...,Neutral
441,1.0,bafu first time using expedition ninja exsressss disappointing cook package jember banguwangi already day day tomorrow crazy right ...,Negative
442,1.0,completely disappointing delivery service enter shopee marketplace order good city pasuruan jakarta day new item picked entered hun sorting pasuruan day later ...,Negative
443,1.0,item much different high school cma hanging kitchen knife come turn glass helmet even though helmet glass clearly written tangerang come lined south ...,Positive
444,1.0,messenger honest package hasnt arrived yet already initialed received department yes sincerely,Positive
445,1.0,long time lelet pick sorry use ninja never use ninja send good ...,Positive
446,1.0,pe number whats problem guy like cancel order org ...,Negative
447,1.0,week clear,Positive
448,1.0,really sorry service buy milk estimated shoppe one day day arrived also contacted someone milk child already gone people ...,Negative
449,1.0,slow dont use expedition give,Neutral
450,1.0,disappointed pemalang region ninja service courier appreciate kind good type good kuris disrespectful actually cool ninja express lazy ...,Positive
451,1.0,status receipt moving,Neutral
452,1.0,express ninja turtle name crazy day ago still sorting hub status slow even though order used another courier expedition arrived kapok use ninja express ...,Negative
453,1.0,never use delivery service swear regret first time using glass history traced take delivery city almost day ...,Negative
454,1.0,rubbish,Neutral
455,1.0,courier send house empty play throw package garage contacted got permission climb fence get another package crazy ...,Negative
456,5.0,called courier address incomplete early morning good ...,Positive
457,1.0,waiting pick oclock yet rating toped got telf also lifted ...,Neutral
458,1.0,expensive thing given people recipient status accepted package hasnt arrived hand people receive call reason damaged good lost ...,Negative
459,2.0,package reached call center lifted ...,Positive
460,1.0,item ordered didnt arrive disappointed,Positive
461,1.0,dreg expedition ajg dont intend try open service ...,Neutral
462,1.0,courier service really bad shipping period match address read map time ask sm surrounding environment address responsibility ...,Negative
463,5.0,mantapppp,Neutral
464,1.0,slow customer complain work,Negative
465,1.0,resentful ninja courier songong reluctant work asked even insisted clearly delivery product product order sent pay mlz product hedeh bgt ordered ...,Negative
466,1.0,bad service bandungjakarta take day package hasnt arrived yet even though package status already jakarta always reason office close though clearly stand waiting ...,Negative
467,1.0,mess,Negative
468,1.0,geez really bad try use expedition even though buy thing send send depok day arrive even though estimated maximum day use expedition ...,Negative
469,1.0,item didnt arrive call canter cant work,Neutral
470,1.0,since changing new courier time courier even sent good shop even though old courier often arrived house ...,Positive
471,1.0,first time using ninja express message pm good still packaging process shop said item sent expedition might updated ...,Positive
472,1.0,disappointing first last use expedition service order good shopee try using expedition good sent march april status good sent apparently failed ...,Positive
473,1.0,nothing good `` item april april havent arrived either give day dont arrive ...,Negative
474,1.0,lazada delivery using ninja express good never reach buyer always back intention open company play severe ...,Positive
475,1.0,pick item day sent alone agent joglojakbar package received expedition far different sky ...,Negative
476,1.0,ninja like snail long called dozen time status transit item unclear transit clear ...,Positive
477,1.0,really bad ninja xpress courier isnt right package somehow somewhere center phone there one connects online buying selling hard contact hadeh please fix ...,Negative
478,5.0,fast need day package arrived,Neutral
479,1.0,bought item using ninja day home eehh status package say org emg basic courier pemales package queued ...,Neutral
480,1.0,first time using service ninja espresso disappointing day item hasnt arrived yet still ...,Negative
481,1.0,answer custumer service,Neutral
482,1.0,sent package march wanted fast tetyata entrust delivery express usual package arrived day recipient want ...,Positive
483,1.0,old shipping expedition many time experienced ...,Neutral
484,1.0,dear ninja xpress package hasnt arrived day even difficult contact c ...,Neutral
485,1.0,still city padahal udh almost day good blom way delivery g jls ...,Positive
486,1.0,already four day good,Positive
487,1.0,try enter ninja xpress expedition marketplace unfortunate riquest pickup morning waited afternoon yet taken ...,Negative
488,1.0,telephone number can not contacted,Positive
489,2.0,package received email package received recipient also write name kell nobody received delivery hour home ...,Neutral
490,1.0,mess hour good picked courier one worst shipping service ever felt ...,Negative
491,1.0,compared others far average delivery long sometimes send late time rest customer service number never answered ...,Positive
492,4.0,package sent didnt arrive waiting day packet news suddenly delivery confirmation failed even though awaited ...,Negative
493,1.0,package arrived week customer service friendly slowest expedition indonesia kapok use npres xpres ...,Positive
494,1.0,recommended anteraja expedition,Positive
495,1.0,swear really dont recommend shipping service track shipping history even though package one area central jakarta north jakarta take use ...,Negative
496,1.0,item taken march march sent jakarta area c also enough credit run ...,Positive
497,1.0,good pickup almost week kacaw,Positive
498,1.0,bad say arrived didnt receive package c cant contacted ...,Negative
499,1.0,ugly slow disappointing,Negative
500,1.0,customer service difficult contact courier deliver also professional said recipient place even though yet tried delivered contacted disappointed ...,Negative
501,1.0,ugly there nothing contact poor service bad old package arrived even though already city ...,Negative
502,1.0,super slow city already hr package dteng next time ...,Positive
503,1.0,im waiting item day wont arrive courier doesnt contact recipient estimated working day wrong sending courier ...,Negative
504,1.0,entered market place rating dropped bin ancur bangkee sent package many time many time item also received original recipient buyer complained bangke ...,Negative
505,1.0,delivery long even though near,Neutral
506,1.0,pulp extract sure fellow jakarta day arrived traced back forth transit hilarious oath ...,Positive
507,1.0,bad delivery poor people close whichever choice long time close ...,Negative
508,1.0,slowest expedition,Neutral
509,1.0,slowest delivery service world package arrived week sent package woy ...,Neutral
510,1.0,delivery status detailed enough departed morning wh depok destination afternoon received even though depok shipment town ...,Neutral
511,1.0,longer using ninja experience give crazy oclock courier said package successful first said tomorrow immediately deliver destination wait one come ...,Positive
512,1.0,lelet lelet like expedition,Positive
513,1.0,defective shipping super long,Positive
514,1.0,please deliver package really long first time using xpress ninja come really behalf yaya royadi package bandung ...,Positive
515,1.0,disappointed package arrived called number indicated father said would notified courier delivered feel received package ...,Negative
516,1.0,shipment long cant track package dont know package,Neutral
517,1.0,disappointed ninja express courier slow didnt want check receipt didnt work package dont know ...,Negative
518,1.0,bad service,Negative
519,1.0,wheres package dont yet jl kosambi ...,Neutral
520,1.0,ancurrrr bekasi bogor monday friday change name dont ninja express express descriptive ...,Neutral
521,2.0,slowest expedition try order different expedition day case ninja pling distance fact hasnt done yet try track receipt ...,Neutral
522,1.0,name expres said slowest,Neutral
523,1.0,bad service sending good next city bogor depok invited travel tangerang delivery information clear,Positive
524,1.0,delivery slow far compared one next,Neutral
525,1.0,bad performance make people lose money already loses time money lost everything loses much trouble using ninja dont repent cured ...,Negative
526,1.0,using ninja express really long delivery day even though city may last time using courier ...,Neutral
527,1.0,ready indonesian marketplace participate pickup service taken day better close blokkkk ...,Positive
528,1.0,please withdraw cod fund immediately month havent received cod money contacted ninja contact response ...,Positive
529,1.0,kind delivery service exact address active phone number always home already time delivery attempt failed needed item never would want use service ...,Positive
530,1.0,severe reason status time even though waiting day without confirmation good wait schedule ...,Negative
531,1.0,bad even though im home delivery status fails send recipient isnt home ...,Negative
532,1.0,long dog west jakarta south jakarta almost week hasnt arrived ...,Neutral
533,1.0,time order marketplace using ninja xpress expedition confirmed pickup pm courier come day unfortunately option send directly outlet ...,Negative
534,1.0,stuff didnt reach address,Neutral
535,1.0,first time disappointed good west jakarta sent south jakarta jamsotek nyasarrrr menteng even though good gedeee clothesline want use ...,Positive
536,5.0,ninja xpress really fun need bother get package wait home package direct delivery ...,Positive
537,1.0,longer use courier back jn faster clearer ...,Neutral
538,1.0,pickup service clear shop performance bad good taken courier marketplace cancel order automatically fails pickup able ...,Negative
539,1.0,package arrived week status still process processed passed estimated tablet package arrive sad know ...,Negative
540,1.0,ninja express please improve service seller feel disappointed initially invite cooperation every time package pickup payment later recapled monthly ...,Positive
541,1.0,want order message expedition dont know long still process ...,Positive
542,2.0,using expedition disappointed please improve performance shipping customer proud disappointed pda sending east java jakarta necessary ...,Positive
543,3.0,little disappointed even though already used one arrived tomorrow hasnt arrived wow ...,Negative
544,1.0,irritable delivery,Negative
545,1.0,bad service slow pick olshop given star star suitable ninja ...,Negative
546,1.0,lifetime ninja slow packet doesnt arrive ...,Neutral
547,1.0,garbage delivery service package arrive tracking status package passed week ago complained package found ...,Negative
548,1.0,worst shipping service price good shipping service equivalent service office friday even though friday close said office ...,Negative
549,1.0,long delivery express another regular regular speed ...,Neutral
550,5.0,thank ninja xpress dont regret sending package ninja xperess send item via xperess ninja ...,Positive
551,1.0,package delivery december today december package yet contacted second time ...,Neutral
552,5.0,fast delivery,Neutral
553,1.0,name implies thief courier item didnt arrive c sorry sorry garbage ...,Negative
554,1.0,bad bad bad,Negative
555,1.0,package arrived day even though jakarta depok usually jne jnt take day really regret using expedition customer service cant contacted kezelll ...,Negative
556,1.0,disappointed pick process slow apalagi process delivery good courier location known office party ...,Positive
557,5.0,new item received finally time ...,Neutral
558,3.0,ninja express,Neutral
559,1.0,first time using ninja package delivery problematic using ninja automatic zalora problem package doesnt arrive anymore suggest use ninja delivery ...,Negative
560,1.0,order item arrived hadehh ...,Neutral
561,1.0,disappointed heavy rich indeed intend make expedition service ...,Positive
562,1.0,lelettt jne ok faster ninja express flash pack udh day package street mandek warehouse send msh jabodetabek ...,Positive
563,1.0,recommend using shipping service courier better use another shipping service ...,Positive
564,1.0,one give star definitely fake account made ninja henchman ...,Negative
565,1.0,use expedition buy item wednesday wednesday expedition appointment tomorrow thursday awaited evening arrive also package next day reason ...,Neutral
566,2.0,disappointed,Negative
567,5.0,ok,Positive
568,1.0,disappointed twice,Negative
569,2.0,already specified courier telephone number confirmed already signed odd receiver received already month ...,Negative
570,1.0,use service,Neutral
571,1.0,use ninja courier came angry angry package sent refund new back lost customer service anything ninja ...,Negative
572,1.0,disappointing period good november december intention ...,Negative
573,1.0,please help want buy good seems like house jungle parked car told road alley didnt arrive minute ninja shackled call ...,Positive
574,1.0,messenger unwilling work good pick request oclock always picked afternoon evening never sent size one cardboard box courier said couldnt ...,Positive
575,1.0,slow package arrived day didnt arrive receipt lacal,Neutral
576,1.0,service bad complaint response solution packet arrive knew package woyyyy astaghfirullah tong tong ...,Negative
577,1.0,disappointing first time using expedition package instead brought around around even though jakarta close day good arrived please remove item want ...,Positive
578,4.0,give star haha parno read people review ...,Positive
579,5.0,initially hesitant use shipping service many negative complaint customer want send package glassware outside java expedition always ...,Negative
580,1.0,ninja bye using lamapesan onlinekupickup store pick messenger new date come pick soreuda memorandum receipt receipt ...,Neutral
581,1.0,first time using expedition result unsatisfactory delivery take almost day package arrives damaged want ask accountability admin slow response gosh ...,Negative
582,1.0,expedition public transportation package transit arrives customer order good lazada get expedition really damn ...,Neutral
583,1.0,read recommended live outside java remote area cma big city ...,Positive
584,1.0,package sent jakarta bogor suddenly lampung strongly recommended ...,Positive
585,1.0,long time day waiting pick said ninja ...,Neutral
586,5.0,really good delivery service,Positive
587,1.0,said good arrived complained investigating yet investigation result even said delivered whats difficulty asking cream driver ...,Negative
588,1.0,bye ninja dont get rid list expedition online shop ...,Neutral
589,1.0,special papua papua bintuni area slow delivery ...,Positive
590,5.0,comfortable friendly staff,Positive
591,1.0,chaotic company open area without prior survey promising area reached cod fact ground turned unreachable easily c say area ...,Negative
592,2.0,disappointed shipping jakarta sumatra weekly even though indonesia abroad ninja recommended ...,Negative
593,1.0,sent good already taken courier status picked called courier picked number also can not deactivated wa jg disappeared ninja also can not help ...,Neutral
594,5.0,prlyanan good,Positive
595,1.0,honestly disappointed ninja express service super slow blm info receipt tracked unclear ordered good bandung arrived north maluku ...,Positive
596,1.0,wow honest sent good already taken courier status picked pick ask receipt receipt answer ...,Positive
597,5.0,cheap fast,Neutral
598,5.0,thank ninja especially courier delivered package delivery area package arrived safely package arrived ...,Positive
599,1.0,ninja express courier polite motor directly garage house without right without permission taking photo recipient ask status relationship recipient ...,Neutral
600,1.0,disappointing,Negative
601,1.0,severe many order go cancel dont pickup ...,Negative
602,1.0,old stuff reasonx doesnt find address,Neutral
603,1.0,bad bad bad one star still much describe bad service,Negative
604,2.0,disappointed service ninja package sent canceled returned ninja want break cooperative relationship ninja express beg u use ...,Negative
605,1.0,jancokkk package october october hasnt arrived yet alesan didnt find address even though given complete link along ...,Neutral
606,1.0,never,Neutral
607,1.0,delivery old stuff crazy checking receipt statement packet failed send recipient home ...,Negative
608,1.0,lamaaaa ninja horse severe pararhhhhhh there even ...,Negative
609,1.0,kapok old,Neutral
610,1.0,rubbish,Neutral
611,2.0,sorry star disappointed delivery online using disappointed listed pelapak day delivery transaction status ...,Negative
612,1.0,god doesnt reach transit point ...,Positive
613,1.0,certainty pickup customer service also hanging ...,Positive
614,1.0,really bad shipping service period already day package sent even though seller fast service really long friend try use ...,Negative
615,1.0,shipment took almost month arrive far longer overseas shipment investigation report made still clarity ...,Positive
616,1.0,long,Neutral
617,5.0,look ninja office,Neutral
618,1.0,never try expedition gk comparately lu korbanin mealing pay little expensive pake sic e worth money even cheap w h na expedition never ngecewain ...,Positive
619,1.0,close call expedition disappointing,Negative
620,1.0,order far outside estimated provision day day item arrive ...,Neutral
621,1.0,bought cellphone august time clarity cellphone call c always answer item already warehouse denpasar ...,Positive
622,1.0,dear ninja xpress sy online shop delivery day driver picked package day ...,Positive
623,1.0,worst service ever called many time day one took package better close dont enough courier need pick anything disappointing ...,Negative
624,1.0,disturbed every day contacted time return good even though purchase zalora item returned everything finished bad system ...,Negative
625,2.0,want ask ninja express ifolia shophouse hy block ...,Negative
626,1.0,reputable shipping service item ordered already week also received ...,Neutral
627,1.0,package declared lost courier responsible disappointed far never incident like ...,Negative
628,1.0,kapok gan make ninja delivery lelet padahal tertera day week waiting sampe gw waited item kapok ninja time expedited yg kaya kini ...,Neutral
629,1.0,delivery super duper longaaaaaaaa choose express package doesnt arrive longer use courier service ...,Positive
630,1.0,package guided expedition using vehicle walking like ninja long better change name conch xpress regular snail ...,Positive
631,1.0,kapok using ninja always time even though today information sent late night doesnt arrive time information fails send sent like ...,Negative
632,1.0,common sense office closed night always send packet night never tell first deliver package can not afford standby deliver package ...,Neutral
633,1.0,promotion different silver courier service trying shipping week even though estimated day mending use usual courier service recommended courier service ...,Positive
634,2.0,like sending long time ago send recipient want criticize sale response document recipient like worn even torn even though cooperated service ...,Negative
635,1.0,bad good gone week dont hold back stuff sorry customer ...,Negative
636,4.0,location late alongside ciputat highway rukoruko next gas station near fedex building bayoran ...,Neutral
637,1.0,bad read review way want register partner seller slow response want swear office immediately sale general os xena warrior ...,Negative
638,1.0,lousy delivery close teros transit dont intend open shipping service dont destroy seler consumer already trust oddly olshof also chose shipping ...,Positive
639,2.0,send package area jakarta day hadeeeh bad ...,Negative
640,1.0,customer service didnt bother answer call hideous courier service far,Positive
641,1.0,gajelas ninjavan estimated package august august september arrived writing warehouse sent warehouse sent like package expired ...,Positive
642,1.0,wooyy ninja day package,Neutral
643,1.0,bad service pickup time often delayed got complained customer would ever recommend,Negative
644,1.0,ca n't track package website long delivery time mistake choosing service,Negative
645,1.0,item arrive accepted,Positive
646,5.0,helpful,Positive
647,5.0,send package,Neutral
648,1.0,worst shipping service ever experienced package passed time warehouse day dont think soup clear c friendly really bad service ...,Negative
649,1.0,delivery time bad c asked wait approximately day wrote day time send email c answered almost like copy paste ...,Negative
650,1.0,second one using ninja van immediately disappointed havent arrived week ...,Negative
651,1.0,disappointing br x package sent via ninja two week package hasnt arrived please please check package ninja packet still stuck central dynamically ...,Negative
652,1.0,package jakarta sent august present august package also didnt arrive package strayed nusa tenggara timur even though house jl ...,Neutral
653,5.0,ok,Positive
654,1.0,good picked c called instead mentally,Positive
655,1.0,bad service c provide solution,Negative
656,1.0,slow already disappointed lambatt really,Negative
657,1.0,google say open security asked say turn security know little product knowledge ...,Positive
658,1.0,xpedition service right jerk,Negative
659,1.0,shipping take long time take almost day order lazada get ninja service ...,Neutral
660,4.0,long take ciputat ciledug near minute arrived ...,Neutral
661,1.0,made received status didnt get package resolve action take x hour,Negative
662,1.0,send good already week oddly writing bukalapak courier experiencing delivery problem cant called ...,Positive
663,1.0,use direct problem buy sender send item date received date date ga tracked turn shut warehouse date customer call ...,Negative
664,1.0,lama lama lama always time,Neutral
665,1.0,use ninja cod service complaint disbursement money quite long old package arrived package lost bill includes weight appropriate kg written kg ...,Negative
666,5.0,interesting promo time,Positive
667,1.0,dont give star doesnt star super duper shipping slow xpress sends week advantage sending customer good long want sell ...,Positive
668,1.0,month package stored invited sent crazy expedition ...,Negative
669,1.0,hired member organization sent russia van ninja cant ...,Neutral
670,1.0,hasnt package arrived,Neutral
671,1.0,really bad service package sent july july hasnt arrived checked lazada application arrived order failed send without confirmation first ...,Negative
672,5.0,item arrived quickly thank,Positive
673,1.0,another expedition competed deliver good quickly turn someone dare appear different slow style average new day arrived even lost passion ninja ...,Positive
674,1.0,poor delivery service already week good ...,Negative
675,1.0,package june today doesnt arrive kah package ninja express abd ...,Neutral
676,1.0,nyampe old stuff problem confirmation ni tracking status change eh turn pekanbaru branch office telephone number dah active please love clarity disgusted dah ni expedition ...,Positive
677,1.0,package mana ive many shopping lazada time package slow super slow arriving even usually maximum day like snail road package ...,Positive
678,1.0,cape working,Neutral
679,1.0,shipping outside jabodetabek really bad worst ...,Negative
680,1.0,commitment delivery time estimated late week ...,Positive
681,4.0,ninja point ninja office,Neutral
682,1.0,estimated delivery day,Neutral
683,1.0,slow courier swear bandung jakarta eat week jne maximum day lol ...,Positive
684,4.0,delivery good fast good good condition jktsby package according total estimate day ...,Positive
685,1.0,want use one service service messy long time c stupid package arrived month later called many time angry sent lazada ...,Negative
686,1.0,item arrived day ago havent even arrived ...,Neutral
687,1.0,hit message south jakarta really long even though distance riding motorbike around hour didnt take day come future shipping ...,Neutral
688,1.0,long time ago blom,Neutral
689,1.0,dont recommend use delivery courier bad service slow respond customer service delivery time bad worst delivery courier indonesia,Negative
690,1.0,h r p b c may honest first thought better jnt like move thing apparently severe item sent bukalapak ...,Positive
691,1.0,close xpres ninja long service many time spend using ninja service disappointing surgery jne j ...,Negative
692,1.0,item status accept received come solution get ninja logo stamp thief thief clothes covered ninja resolve problem also closed cant ...,Negative
693,1.0,bad delivery service nearly day item dont arrive even past scheduled date status updated contacting c difficult respond kapok use ninja thumb ...,Negative
694,1.0,best close espedisi ninja express poor seller served buyer well obstacle shipping express ninja whose service professional ...,Positive
695,1.0,threatening expedition ive ever met delivery day kasian seller tried serve buyer well canceled didnt come ...,Negative
696,1.0,slow delivery ninja order good online via lazada item sent via xpress ninja shipping past specified time limit better jne ninja even slow ...,Positive
697,1.0,worst experience order online lazada may hasnt arrived ninja xpress le professional,Negative
698,3.0,picked online shop sent via xpress ninja arrived given email emf sent confirmed send message ...,Neutral
699,1.0,driver really bad driver holding good week fake promise continue delivered email notified item replaced received come ...,Negative
700,1.0,package tagal hasnt arrived jne j landed day ago obsessionacumadelivery ...,Neutral
701,1.0,bad service customer support can not track package can not talk operational team ask u wait without estimation,Negative
702,1.0,bad worst service item sent may may received pending status forwarded sure pretty much ninja ...,Negative
703,1.0,period hasnt arrived date item held jakarta sent yet shipment using jne tiki arrived may please check ninjaexpresss name better ...,Positive
704,1.0,disappointment day hasnt arrived yet check clear keluat entered logistics didnt arrive office city clearly disappointed add star ...,Negative
705,1.0,poor shipping service package jakarta riau hasnt arrived ordered bukalapak may may hasnt arrived yet friend never use shipping service ...,Negative
706,1.0,package delivery process long slow ordered package open buka may using ninjaexpress service may package hasnt arrived yet though package delivery jakarta ...,Neutral
707,1.0,poor service package sent ask lazada package already ninja package hasnt arrived yet service exores ninja ...,Negative
708,1.0,product returned store cut postage cost previously confirmed customer agrees add cost shortcoming systemnya stiff ...,Negative
709,1.0,please order order sent may arrives please explain ...,Positive
710,1.0,please explain package posted good still jakarta ninja office ground overload overloaded still receive ...,Positive
711,2.0,need improved seller online store often get complaint consumer perhaps courier sop must repaired ...,Positive
712,5.0,good package always arrive fast met courier confused looking address follow courier also cellphone damaged cant contacted ...,Negative
713,5.0,best,Positive
714,1.0,want lazada ninja disappointed driver doesnt know way shipping time like dispatch unilaterally delivery good ...,Positive
715,1.0,disappointed paketan week ago even though lived department foreign affair near pinang cottage ...,Negative
716,1.0,trash,Neutral
717,1.0,item pick already day confirmation left telephone jelek service mending closed aja ...,Neutral
718,1.0,ive using messenger long time disappointed order didnt come ...,Negative
719,1.0,ninja bad dont ever use ninja pelapak bl seller good sent hit return good returned worth million reported ninja report told wait ...,Positive
720,1.0,open week map real week closed courier jemput good waited handling cheap cheap mending select expedition expensive little satisfaction service ...,Positive
721,1.0,requested pickup via tokopedia tomorrow night waiting courier come pick good consumer disappointed service ninja xpress ...,Negative
722,5.0,communication agent good response fast ...,Positive
723,5.0,fast delivery fast ninja,Neutral
724,5.0,thank order ninja van arrived,Positive
725,5.0,ninjaexspres thankful ninjaexpres tehbest ...,Positive
726,5.0,good,Positive
727,1.0,worst delivery package brought courier status arrived received item investigated clearance ...,Negative
728,1.0,im commenting courier courier superior center responded return package lost thousand already dayif call everything one dare ...,Positive
729,1.0,c call center behalf novi agung good handling complaint officer manner ...,Positive
730,1.0,outrageous ninja company courier salary paid today reason returned doesnt make sense salary returned month come ...,Negative
731,1.0,good morning apologize advance something say delivery estimate etiquette employee,Positive
732,1.0,pls really seller online shopee application seller lazada etc dont use ninja xpress courier good arrive even though urgent unclean expedition ever ...,Positive
733,1.0,disappointed untrustworthy used ninja express expedition twice good exchanged people good ...,Positive
734,1.0,courier delivers good pm ask deliver maybe ill even tell wait package got lost past using ninja good ...,Positive
735,1.0,mr ninja sent package week package hasnt arrived yet anter package go snail ...,Neutral
736,1.0,ninja experes courier payday come month make u balngsakk even though really need clarity ...,Positive
737,1.0,service good courier want call recipient status written failed send even though recipient home ...,Neutral
738,1.0,lazada seller lost lot ninja delivery service trustworthy long hand package always return reason clear week good finally return good ...,Positive
739,5.0,excellent,Positive
740,1.0,sorry want complain item broken complained seller said delivery party please ask responsibility ...,Negative
741,1.0,cc review ninja xpress str pegangsaan dua,Neutral
742,1.0,seller new online shop used expedition really disappointed courier c provide good service package delivered destination ...,Negative
743,1.0,hasnt package arrived yet two week bro whats courier took long arrive ask courier help want use good kamarinyesterday ...,Positive
744,4.0,ok,Positive
745,1.0,package arrived day status failed send continuously even though courier whatsapp want delivered tomorrow shame ...,Negative
746,1.0,courier polite delivery indramayu krangkeng ...,Neutral
747,1.0,sorry service jeleeeeek delivery good destination ...,Positive
748,1.0,slow untrustworthy please monitor express delivery courier ninja past used use lazada using jn come always return using ninja good dented please help ...,Positive
749,1.0,kacaw wes angel,Neutral
750,1.0,jancoook expedition ninja name become bad use ...,Negative
751,1.0,oath work slow package antered week right anter never pake expedition like intention work ...,Negative
752,1.0,waited got work news,Neutral
753,1.0,delivery bekasi cikarang maybe day another courier online store would choose another courier slowness sting death give choosing courier ...,Negative
754,1.0,chaotic expedition ever incompetent management thought problem jayapura eh turn almost everything city like hold good warehouse basic ...,Negative
755,5.0,nice,Positive
756,1.0,package pic replaced empty cardboard thats right followup ninjathe worker liar ...,Negative
757,1.0,bad expedition estimate late,Negative
758,1.0,name express butthe delivery took long time order arrived even though west jakarta tangsel like sending good outside java ...,Positive
759,2.0,please continue,Positive
760,1.0,last month october scammed ninja xpres gift asking ransom thousand dp turned ring fake wedding ring halal gift dont ask compensation ...,Positive
761,1.0,slow jakarta jakarta day gas even though important item want go work expedition didnt arrive day already received ordered item north jakarta using sicepat south ...,Positive
762,5.0,warehouse job vacancy,Neutral
763,1.0,najis knowledge,Neutral
764,1.0,package hasnt arrived yet status update sent recipient address day ago slow unprofessional work please pay attention management people improve service ...,Positive
765,1.0,item worth several million lost replaced took c week figure back forth asking update always told wait seems still lot manual work ...,Negative
766,1.0,expedition courier trustworthy there naughty courier package tempo scan dkrm different address confirmation delivery one received ...,Positive
767,1.0,every time receive package ninja definitely never correct package doesnt even arrive even though already destination address courier finally brought package ...,Positive
768,1.0,package standed day ninja express done nominal huge order lazada ...,Positive
769,1.0,order cod system rarely arrives reason buyer money sufficient ...,Neutral
770,1.0,bad used expedition first time gave item hasnt arrived yet wow week ...,Negative
