,rating,reviews,sentiment
385,1.0,wooyy package already delivered jnt status verified guy work ...,Neutral
386,2.0,parahhhhhhh,Neutral
387,1.0,unclear shipping done disappointed,Negative
388,1.0,jt pickup service useless every time use good receipt via bukalapak courier arrives asks go hundred time jt expensive,Positive
389,5.0,really fast good job,Positive
390,1.0,graduation gateaway woiiiiii accelerates krjamu,Neutral
391,1.0,severe delivery status received item received family ...,Negative
392,1.0,long time gone,Neutral
393,1.0,time transit je en te fire slow expedition management never solution ...,Negative
394,1.0,worst,Negative
395,1.0,package send attack instead brought bogor warehouse arrived yesterday really careful consumer affected ...,Negative
396,1.0,package didnt arrive,Neutral
397,1.0,star disappointed much day bought lot good different shop shopee courier j didang longest already unit broken alien ...,Negative
398,1.0,goblok company foolish ga becus ...,Negative
399,1.0,longer using jnt cod east bekasi courier employee must successful behalf jay doesnt help explained obstacle good sent day asked phone courier ...,Positive
400,1.0,package hasnt arrived day even though distance hour jnt house disappointing ...,Negative
401,1.0,item thrown yard thought brother rubbish lucky see first ...,Positive
402,1.0,bad package sent still hasnt arrived swear really bad service better ever use j ...,Negative
403,1.0,good sent reversed postage cant returned poor disappointed jnts service wont want use jnt delivery service ...,Positive
404,1.0,even though delivery us booking code doesnt enter automatic input sale get negative feedback ...,Negative
405,1.0,bought galaxy received package still packed really easy right opened cellphone didnt touch crazy crazy bought cellphone online ...,Positive
406,1.0,package often stuck dc,Negative
407,1.0,fraudster doesnt arrive anymore dont use make ...,Negative
408,1.0,good already dc sunter sent ivory coconut even though package delivered bekasi week ...,Positive
409,1.0,long delivery please doubt many protested disappointed ...,Negative
410,1.0,binder,Neutral
411,1.0,jnt know entered usually fast long disappointedaaaaaa ...,Neutral
412,1.0,bad service give star aja udh kebagusan call center lousy bc helpful cm b jwb already investigation come come week destination ...,Negative
413,1.0,worst delivery country employee rude know manner like delay delivery reason kindergarten child everything better switch jne ...,Negative
414,1.0,bos package hasnt arrived yet month item received credit application already entered ...,Positive
415,1.0,slow oath,Neutral
416,1.0,please take action jt bandung antapani branch courier made false report tracking system call center also helped defend courier point item hasnt received yet ...,Positive
417,1.0,service lousy sending good one region one subdistrict day arrived item sent town wont work anymore ...,Negative
418,1.0,severe shipping service never use recommend use ...,Negative
419,1.0,severe shipping service ever existed indonesia cs lied cover mistake ...,Negative
420,1.0,forced yes star let make jnt slow movement create status item received one received ...,Positive
421,5.0,okgood job,Neutral
422,1.0,package received feed back told wait buying time tlpn repeatedly wasted time credit clear answer could track order day ...,Positive
423,1.0,share experience frequently olshop dont use j ...,Positive
424,1.0,xpedition bad east jakarta south jakarta december december blind street ...,Negative
425,1.0,package often get delayed shipping even though seller sent quickly arrived quickly fast sent home didnt even arrive day damn really dont ...,Negative
426,1.0,really bad customer service service packet lost could clarity day package told wait continue information lazy use ...,Negative
427,2.0,bad service clear sop pickup request throw jne many reason oversized good must wooden packing even though often sent via jt smoothly better ...,Positive
428,1.0,never appointed,Neutral
429,1.0,smart expedition service training patience may try expedition ...,Positive
430,1.0,gile rot first time sending package using jt jakarta jakarta day package status stored warehouse call center never called well ...,Neutral
431,1.0,long,Neutral
432,1.0,try dong dc cikarang south control family service time professional ...,Neutral
433,1.0,package often get stuck crocodile swamp month cancellation packet lost luckily sending part responsible im stuck expensive shipping cost ...,Positive
434,1.0,jogja package jkt ga crazy,Negative
435,1.0,phone called response severe,Negative
436,1.0,good many complained old shipment order via shopee delivery via jnt express fellow jakarta december doesnt arrive ...,Positive
437,1.0,buy item day jne sicepat courier day jt courier jakarta week waste ...,Negative
438,1.0,package arrived every check status tangerang package sent serpong period day doesnt arrive heck ...,Neutral
439,1.0,headquarters cod system delivery transaction recommended fraudprone,Positive
440,1.0,dc pekayon ampar drop point long time item hour status still package arrived dc pekayon want send already several time like ...,Positive
441,1.0,package lost last lost,Negative
442,1.0,im sorry customer service division slow responsive customer need c workload large customer question responded capacity deliver information ...,Positive
443,1.0,worst package arrived overnight hasnt delivered yet event complete address ...,Negative
444,1.0,severe come package stray even though postal code clear jt party place,Positive
445,1.0,havent received package yet status received behalf please fix dont make customer disappointed ...,Positive
446,1.0,horrible service nov latest info item shipped dc sunter item hasnt delivered check receipt tokopedia application item position update still ...,Negative
447,1.0,simplest expedition come package delayed back original ...,Positive
448,1.0,often status yet reached customer delivery status completed jt cod system shopee also often make loss many return good ...,Positive
449,1.0,c stuck sorry send using jt better return neighbor clear certain ...,Positive
450,1.0,good november still bad bkigateaway warehouse service slow thank jt wont use expedition ...,Positive
451,1.0,beratpadahal disappointed sdh x contact c j tp kaga response intimately iya iyatp package umm shipping attack north jakarta ...,Negative
452,1.0,month november order sent batam jakarta city day still status,Neutral
453,1.0,tangerang bekasi week dont want online store use jt better ride jne bye bye jt ...,Positive
454,1.0,turn company responsible jakarta bekasi heart arrived ...,Positive
455,1.0,long though fellow east timorese able one day even today day ...,Neutral
456,1.0,crazy expedition bad attempt improvement center use service send fellow jakarta day staying warehouse good close business ...,Neutral
457,1.0,crazy package often get lost even though come jakarta sending bogor sent cibinong time finally stayed warehouse day ...,Negative
458,1.0,core service severe fellow jakarta delivery day day arrived ...,Negative
459,1.0,disappointed difference express regular slow ...,Negative
460,1.0,often wrong input packet go round round status brought courier arrive terrible expedition ...,Negative
461,1.0,stupid make package yesterday already close ...,Negative
462,1.0,disappointing send package october november hasnt received yet medan jakarta time day estimate dont know need dont use shipping make emotion ...,Negative
463,1.0,pickup package super messed dont need promoin first fix system first lost competitiveness new expedition quickly anteraja ...,Positive
464,1.0,status accepted good received even though use one express jakarta bekasi ...,Positive
465,1.0,bekasi shipping course songong se songongsongong people already open package house door front eye ethic ...,Neutral
466,1.0,item missing month clarity bad promised replacement clarity ...,Positive
467,1.0,jt express logistics company worst service somehow became shopees partner many time disappointed jt unprofessionalism handling package entrusted sent ...,Negative
468,1.0,even though reached warehouse near house didnt deliver day crazy ...,Positive
469,1.0,number star according service point,Positive
470,1.0,told take green mansion,Neutral
471,1.0,package didnt arrive,Neutral
472,1.0,rotten shipping service indonesia give use jntolol ...,Negative
473,1.0,udah day still transit teross process also expensive bad pula jgnpakaij ...,Negative
474,1.0,customer service satisfactory called day delivery satisfactory ...,Positive
475,1.0,worst service compensation clarity delivering round round even though fellow jakarta ...,Negative
476,1.0,unprofessional shipping service delivery information description package delivery failed contacted customer even though never contacted jt ...,Negative
477,1.0,bad fellow bekasi hasnt arrived bekasi east west bekasi going around north bekasi still want use please correct service harm seller marketplace ...,Negative
478,1.0,even worse period time semarang use yes already package semarang hasnt changed went package package arrived nearest branch ...,Negative
479,1.0,strange two day ago package information arrived recipient didnt receive anything call center reached hard contact ...,Negative
480,1.0,package moved moved day even though big package come doesnt move disappointed j ...,Positive
481,1.0,send item using jnt via shopee document thousand free postage shopee turned furious arrived billed another thousand email jetcallcenter response ...,Negative
482,1.0,worse service ive ever experince recommended,Negative
483,1.0,garbage package year still jkt motion motion ...,Neutral
484,1.0,disappointed panan waiting week also udh chat pelapak c j still response answer name expressing service conch ...,Negative
485,1.0,package late stray even though buyer shipping address dont send together complicated go ...,Neutral
486,1.0,package sep still bad service,Negative
487,1.0,package late even though shipping north jakarta south jakarta package arrived south jakarta warehouse sept september pm good arrived ...,Positive
488,1.0,slow,Neutral
489,1.0,send package karawaci south jakarta day contacting c can not give solution told wait slow lose fast ride ...,Negative
490,1.0,crazy package sent new september even though use jne regular usually arrives next day later day delivery day use jt regular almost week ...,Negative
491,1.0,phone number really hard answer email social medium really bad even though price gone right ...,Negative
492,1.0,old match estimated time,Neutral
493,1.0,lambattt,Neutral
494,1.0,took long send courier lie,Neutral
495,1.0,day jakarta transit continues customer disappointed well seller loses even though address clear still jabodetabek auto move next direction severe jt ...,Negative
496,1.0,worst service ive ever experience courier rating dont want choose star icon shit ill choose suitable there choice,Negative
497,1.0,delivery worst delivery garbage,Negative
498,1.0,parahhhhhh dri morning evening call c da yg answer ...,Neutral
499,1.0,good sent september september date status stored warehouse sorting even though date good jakarta,Positive
500,1.0,twice sending package using courier service sent address c hard contact email response reply ...,Negative
501,1.0,need discus j t ugliness try mention good j expedition got worse worse ninja ...,Negative
502,1.0,come shipping slow go south kalimantan week still sent im sorry use jnt shipping please dont make customer disappointed ...,Positive
503,1.0,package delivered took longer promised ...,Positive
504,1.0,many problem,Negative
505,1.0,good often dont even disappear often database good signed courier come home ...,Positive
506,1.0,disappointing ordered via online shop sent via jt hasnt three day called plan take warehouse allowed every day call check still ...,Negative
507,1.0,disappointed sent package today move jpn good brought japan stock jpn heavy ...,Negative
508,1.0,expedition make loss often lose good expensive tariff slow ...,Negative
509,1.0,always happy use jntper august disappointed item gone fund returned buyer ongkirnya ...,Positive
510,1.0,send depok instead sent denpasar disappointed j ...,Negative
511,1.0,worst experience therapeutic expedition sending region take day hasnt arrived complained response ...,Negative
512,1.0,goblook expedition estimated day package august blom even though package already kalijati warehouse delivered second time like package ...,Positive
513,1.0,failure rate cod package quite high return package fails drop point origin old based information agency owner send sy place abandoned package warehouse urusine send ...,Negative
514,5.0,complain expedition personally thank god beginning dtik good best time please let courier loyal delivery wont stray ...,Positive
515,5.0,landmark,Positive
516,1.0,overall package sample available yet ...,Neutral
517,1.0,delivery cod package package late customer service polite finished talking disconnected ...,Neutral
518,1.0,necessary use express name express shipping faster come express getting slower express order arrived week confirmation ...,Neutral
519,1.0,company lot scandal many play lot cheating ...,Negative
520,1.0,severe service stable bad old shipping changing name j keong expresa upgrade package ...,Negative
521,1.0,item arrived day ago didnt arrive ...,Neutral
522,1.0,disappointed used j service first time instead disappointed package already grogols dc hasnt delivered home even though ...,Negative
523,1.0,disappointed shipping jakarta jakarta day worse address given really clear could ...,Negative
524,3.0,ok,Positive
525,1.0,come jnt exspress slow saturday liburrrrr good service ...,Positive
526,1.0,worst service adorable good im almost almost month away still dc injection better disband expedition paraaah ...,Positive
527,1.0,sad j expedition disappointing shipping long even though still capital city want find fast timely delivery better use service ...,Negative
528,1.0,expensive price worse better delivery service like jakarta old play ...,Positive
529,5.0,building new nice strategic,Positive
530,1.0,whistle syringe day package like ...,Positive
531,1.0,bad fellow jakarta really long kapokkk im reluctant use j fixed ...,Negative
532,1.0,already umpteenth time strayed package address clearly sent tangerang sent lampung instead swear bad service j jakarta tangerang arrived day ...,Negative
533,1.0,stupid expedition,Negative
534,1.0,brg ga,Neutral
535,5.0,mantaps,Neutral
536,4.0,place send collect best item indonesia ...,Positive
537,1.0,j isnt sending dog rich,Negative
538,1.0,phone office appointed j item uda pass estimation center also contacted repeatedly doesnt want go back support ...,Positive
539,2.0,lot people using fraud application sending item arrive destination day arrived airport old bogor ...,Negative
540,1.0,complain shipping said pas x ray agent info pay thousand redeeming good send power problem want get good told pay ...,Neutral
541,1.0,accordance express suitable slipping harmed cellphone sperpack package long joooo instead strayed sukorejo looking ...,Negative
542,1.0,come package hasnt arrived yet also day tracked jakarta finally package arrived jktgateway sent mesgateway hasnt arrived ...,Neutral
543,1.0,j express please change name deliver bad express service package delivered week ...,Negative
544,1.0,make j deal slow delivery,Neutral
545,1.0,disappointed company package placed shoe rack front house people take jnt responsible want change package whereas entered housing ...,Negative
546,1.0,bad,Negative
547,1.0,saat fly,Neutral
548,1.0,call center polite complaint made phone turned saying fussy call center taught manner ...,Negative
549,5.0,alhamdulillah long use obstacle easy obstacle hopefully delivery process smooth late update position item thanks j ...,Positive
550,1.0,long delivery disappointing,Negative
551,1.0,kacau send ngomong food day ud skrg day phone cust service result robot spt continue branch j aja dah boikot lot competent entire ...,Positive
552,1.0,said express slowest expedition maybe express slow shipping x ea ...,Neutral
553,5.0,excellent,Positive
554,1.0,disappointing use jt pickup facility marketplace good day picked even though requested pickup estimated pickup time could expected ...,Positive
555,1.0,delivery good long regret sending package jt ...,Positive
556,1.0,dilapidated management arrogant,Negative
557,2.0,harbolnas yesterday shipment stuck without clarity would arrive must evaluation material giving promos maintaining quality delivery service ...,Negative
558,1.0,jnt express bobrok system exspres mendem package jnt susukan branch sent ...,Neutral
559,1.0,want ask good yet delivered jakarta maros since say want sent plane come hasnt arrived yet tracked still position ...,Positive
560,5.0,fast,Neutral
561,1.0,particular expedition worst online business time item destroyed even though packaging double box given sticker watch breakage still broken im tired ...,Negative
562,1.0,bad service worst jnt good destined jakarta instead sent bandung even though destination address clearly written ...,Negative
563,1.0,really slow even though expensive jne,Neutral
564,1.0,tepaksa ksih star use lot star damn jt week package got stuck warehouse id better use jne ...,Neutral
565,1.0,actually vehicle good recently jt system chaotic plus courier incompetent make jts name bad owner closed eye didnt care ...,Negative
566,1.0,bad location close pedongkelan cengkareng need step hasnt sent week even worse want pick good cant even get ...,Negative
567,1.0,day status still dont think intend send ...,Neutral
568,1.0,strangest shipping company ineffective unclear operation management better get rid express word ...,Positive
569,1.0,day good havent arrived even though tangerang jakpus good fever dont send airport regret using package service name ...,Positive
570,1.0,ive used jt time never ontime even though used express arrived day even though delivery still city jakarta use expedition ...,Positive
571,4.0,thank si sorry beforehand want ask ordered item shopee come tracking result still jakarta day tracking result still jakarta ive ordered time like ...,Positive
572,1.0,long delivery need arrive right away suck doesnt deserve name express ...,Negative
573,1.0,bad service shipment hasnt arrived day sent jakarta jakarta though called c even said still hasnt sent casually ...,Negative
574,1.0,package arrived day dont know still stored jt jakarta warehouse ...,Positive
575,1.0,package arrived,Neutral
576,1.0,experience last transaction package sent incorrectly stored warehouse even ordering using expedition day still hasnt arrived,Neutral
577,2.0,many time call jt package processed immediately said would processed immediately arrived kdi ...,Positive
578,1.0,hate period,Negative
579,1.0,dont fleet dont need logistics business price expensive courier next door delivery slow sorry ...,Negative
580,1.0,delivery time bad promise use jt service ...,Negative
581,1.0,hq customer service staff complaining etc call center,Negative
582,5.0,satisfied service ordered day delivery response fast price cheap arrived afternoon ...,Positive
583,4.0,increase service expedition package arrives faster improve ...,Positive
584,1.0,doesnt take long give ill use j need better j e ...,Neutral
585,1.0,c talk lot response fast already know c phone longtailed ...,Neutral
586,1.0,recommend use courier service really disappointing package arrived week made report c ignored come package ...,Negative
587,1.0,negligence sending package careful,Positive
588,1.0,sending package within city incredibly long better use jne jne actually fast day jne reg ...,Positive
589,1.0,lola bin slow,Neutral
590,1.0,j item already close come taken farther farther ...,Neutral
591,5.0,good expedition,Positive
592,1.0,kramat jati kalibata took day package still arrived yet hl,Neutral
593,1.0,dont leave good yesterday come status hasnt changed ...,Negative
594,1.0,need improve service,Positive
595,1.0,package destination jakarta ternate stray bandung asked c go another city outside destination city answer usual always ...,Neutral
596,1.0,choice give fellow jakarta package ivory jelelambar rich abroad ...,Positive
597,1.0,jakarta jakarta day arrived onetime incident often ...,Neutral
598,1.0,really use good november today even though jakarta tangerang day havent arrived yet c answer telling wait expedition longer ...,Positive
599,1.0,send jakarta jakarta week ...,Neutral
600,1.0,better close jt service company continue disappoint delivery long almost week ...,Positive
601,1.0,basic j said xpres day fact item important day come sorry use courier feel bad ...,Negative
602,1.0,confused period delivery jakarta jakarta november today november received either really bad system jakarta jakarta day ...,Negative
603,1.0,delay often occur use service jt express written grossly wrong express come please improve delivery thank ...,Positive
604,1.0,crazy passionate tjoy si jt good still away dont know there bad tracking status accepting crazy goib expiedition bad expiedition ever ...,Positive
605,1.0,really disappointed package diem day arrive bali go package ...,Negative
606,1.0,cant handle overload dont cooperate marketplace ...,Positive
607,2.0,shopping online twice using delivery service disappointed good arrived status written please repair responsible waiting ...,Positive
608,1.0,already guessed customer disappointment piling c phone picked chat answered ig comment closed package ciledug bintaro sent ...,Negative
609,1.0,cellphone package doesnt arrive responds called c response initial overload ...,Negative
610,1.0,place turned good didnt arrive taeee easy n one sent died quickly ...,Negative
611,1.0,hasnt package sent tuesday saturday hasnt sent ...,Neutral
612,1.0,delivery took long time give using service package hasnt arrived day estimated delivery working day please improve performance even better future ...,Positive
613,1.0,week package still jakarta transit center didnt send parah dah ...,Neutral
614,1.0,bad fellow jakarta delivery arrived yet almost week bro ...,Negative
615,1.0,really annoyed expedition able deliver taman sari west jakarta grogol west jakarta day yes expedition slow come open many branch sh ...,Neutral
616,1.0,took long didnt usually use j like ...,Positive
617,1.0,jt delivery messed took long time stay ketrgan still day transit jakarta pket still havent smpe poor service close ...,Positive
618,1.0,parahhhhhh never use jnt contact call center fellow jakarta good day didnt arrive left warehouse worst expedition indonesia ...,Negative
619,1.0,really bad day transit jakarta since still transit jakarta havent sent bekasi ...,Negative
620,1.0,really disappointed expedition status package delivery call center telephone keep dropping want ...,Negative
621,2.0,please come isnt package first street gateway ...,Positive
622,3.0,burukkkkkkkk,Neutral
623,1.0,jakarta bekasi week wagelaseh wkwk,Neutral
624,1.0,good start badly slow dont use j anymore ...,Negative
625,1.0,please c response package held warehouse item going used ...,Positive
626,1.0,c phone picked time voice already broken use delivery package always rotates ...,Negative
627,1.0,package kapok raya november checked status day new road november arrived north meruya given package dont usually use j like ...,Positive
628,1.0,package day jkt transit center work heck ...,Neutral
629,2.0,status still,Neutral
630,2.0,package hasnt arrived bandung depok status still bandung usually day ...,Neutral
631,1.0,reason delivery good really bad good kebayoran want sent south tangerang go pluit first yesterday order bintaro south tangerang went ...,Positive
632,1.0,bought good shopee cod payment free shipping delivery j label j sticker printed delivery fee ...,Positive
633,1.0,worst expedition better use jne good arrive day item minute house expedition took day walk hasnt arrived ...,Positive
634,1.0,last time used jt package didnt arrive really late ...,Positive
635,1.0,already several time package received tracking package received make reputation good cunning method nothing good expedition ...,Positive
636,1.0,expedition period tangerang south jakarta day,Neutral
637,5.0,good jne express,Positive
638,1.0,delivery jakarta tangerang took long time even though close,Neutral
639,2.0,low speed delivery good stuck package junction warehouse even though distance good delivery location close even go awry delivery take day ...,Positive
640,1.0,even though good arrived surabaya traced back forth send disappointed ...,Negative
641,1.0,swatest course never know delivery denpasar web arrived kebayoran come delivery food day kecewanya pake really si ga really ...,Neutral
642,1.0,expedition super slow throw away writing express ...,Positive
643,1.0,better leave express really slow different jne complaint immediately respond jnt day using phone credit progress package arrived ...,Positive
644,1.0,making big disappointment give using j jabotabek dr hr senen arrived ...,Negative
645,1.0,sending food using jt hurriedly expired broooo time give ed food dont send ...,Positive
646,1.0,received track received ask j courier told turn phone call active wa mace response ...,Positive
647,1.0,service good slow delivery drug already dead one sick first give ...,Negative
648,1.0,courier trashy service ever paekt stayed agent day didnt send even though fellow jakarta wont use jnt anymore ...,Neutral
649,1.0,ordinary using j faster got ta good even possible still day hasnt arrived ...,Positive
650,1.0,expedition package least day old samsai bojonegoro day still going around jakarta expensive anymore express name j slow bebel ...,Neutral
651,4.0,cool,Positive
652,1.0,could star dont need use star doesnt match name say express crazy sumpaah seller loss name im going use ...,Negative
653,1.0,usually using jt smooth swear time service really bad package canceled delivered either ...,Negative
654,1.0,recomended,Neutral
655,1.0,delivery jakarta surabaya day,Neutral
656,1.0,jt doesnt anyone work tv,Positive
657,1.0,package arrived status changed said express come took long arrive longer using j courier lazy lazy kapok ...,Negative
658,1.0,come package hasnt arrived yet even though week also arrived jakarta hasnt sent amalat ...,Neutral
659,5.0,send good fast recommended want send good ...,Positive
660,1.0,slowly order online track recoded area didnt arrive promised destination day arrived day languishing jt sent even though ...,Negative
661,1.0,recommended slow work track record near location instead sent location farther away result good rotate arrive longer fact several time seen ...,Positive
662,1.0,delivery took long hasnt arrived ...,Neutral
663,1.0,jt reg description day fact day description change week already using expedition try expedition ...,Positive
664,1.0,ouch jt really recommended doesnt match name period good depok jakarta week doesnt arrive checked delivery status olshop good still ...,Positive
665,4.0,good night still jt sprinter locker thanks,Positive
666,1.0,bad irresponsible saying shipping policy adjusted applicable government law thank jt obviously late ...,Negative
667,5.0,mail,Neutral
668,2.0,cover lot service match description slow delivery jkt kebumen mutar semarang new jog kebumen kebumen jkt go jog jkt much change ...,Neutral
669,1.0,really bad waiter package meruya pluit period day arrived ...,Negative
670,1.0,courier person whose address incomplete give away cbd pluit apartment right phone call something played naro package knew accepted ...,Positive
671,1.0,disappointing july order pick good sent today july wib good still picked courier even though phoned directly ...,Positive
672,5.0,ok,Positive
673,1.0,slow crummy delivery ...,Neutral
674,1.0,package june july arrived customer service happy record many time complained phone give real action contacted jt branch never picked ...,Positive
675,1.0,good sent arrive called many time employee fake promise cengengesan based tracking good arrived pluit selatan warehouse sprinter ...,Positive
676,1.0,took day package sent,Neutral
677,5.0,good service,Positive
678,3.0,swining shining bright ga om item,Positive
679,1.0,service like shit damn c phone thousand pulse run phone doesnt carry important sttust receipt still doesnt change missed dog pack ...,Negative
680,1.0,called answered package delivery june june arrive even though tgr jkt postage expensive please pick c jt quick response ...,Positive
681,1.0,order north jakarta penjaringan send north jakarta netting also different post code day package hasnt arrived ...,Neutral
682,2.0,paraahhhh day package havent sampled minute address ...,Neutral
683,1.0,messy phone cant reached package didnt arrive amateur ...,Negative
684,1.0,package delivery ancol grobogan still srggeteway sent grobogan package already awaiting dont late even though express slow ...,Neutral
685,1.0,jt kayak tai lu gara gara lu used maki cust gw bener bener bangke lu accept look gw dog destiny business way make another ga recommended package package ...,Positive
686,1.0,im sorry jnt took long time package stagnated content live didnt move day still malang pay ...,Negative
687,1.0,long,Neutral
688,1.0,never satisfied j t service package doesnt deliver address cant believe package really complicated ...,Negative
689,1.0,service terrible checked awb arrived ktr pluit selatan raya may day delivery place whose location whistle didnt even arrive tracked shipment ...,Negative
690,1.0,really bad day package still manifestation even though delivery close bogor checking location via map take hour minute pliss donkk improve delivery j ...,Negative
691,1.0,long time service satisfied like twice call center isnt lifted slow ...,Positive
692,5.0,next alam medika clinic tent store building building nurul mubin mosque ...,Neutral
693,1.0,really bad package back forth already paid expensive jne faster jne jkt jkt jne day use j jkt jkt day haha ...,Negative
694,1.0,took long time shipping service unclean better also sorry ...,Positive
695,2.0,haduuuh ordered good usually go next day directly cant reach even though process sending doesnt work ...,Positive
696,1.0,beginning okay get messed better use local never use j ...,Positive
697,1.0,usual okay like old delivery ...,Positive
698,1.0,good jakarta bogor day didnt arrive crazy ah j chaotic service ...,Positive
699,1.0,many transit please increase courier,Positive
700,1.0,good sent ivory coconut saturday saturday address ivory kirana good delivered destination please dont send courier ...,Positive
701,1.0,payah sumpah statement good received havent received delivery yet phone turn still holding good first last used courier service ...,Positive
702,5.0,opinion jt express real express expedition several time using jt great got excellent service sprinter good attitude till fast delivery service personally recommend people use expedition guess worth star,Positive
703,5.0,nice tracking system clear timely,Positive
704,5.0,service ok good fast use jt laagii laagiii moreiiiiiiiii ...,Positive
705,1.0,rubbish bad service package didnt arrive courier wa phone bully disrespectful ...,Negative
706,1.0,crazy make regular jr sending helmet tangerang jakarta next day right away even though estimation day ...,Negative
707,1.0,buy good shipping using j writing arrived day fact week tracking sent received received ...,Positive
708,5.0,eficient express service,Neutral
709,5.0,delivery faster one well day send day thank ...,Positive
710,5.0,used several time always arrive estimated time great service ...,Positive
711,5.0,good good fast service ill use,Positive
712,5.0,send package jakarta sukabumi usually day used jt didnt expect sent day next day wow cool ...,Positive
713,1.0,long time sender,Neutral
714,1.0,bad service slow delivery give using jnt good sent seller called c jnt instead asked contact seller seemed blaming seller hadnt sent good ...,Negative
715,1.0,good send date west jakarta tepekong warehouse even though destination sent west jakarta item arrived one make party ...,Positive
716,1.0,bad service courier,Negative
717,1.0,disappointed many thing jakarta bekasi far sic coming yet ...,Negative
718,1.0,time havent arrived day,Neutral
719,1.0,first used j okay thought next one would faster seen term different price jne service also rather good unfortunately sent package keep track ...,Positive
720,5.0,bogor shipping jabotabek area one day arrived never received good evening cool quick ...,Neutral
721,1.0,waiter good slow expensive,Positive
722,1.0,long delivery already week good arrived sent jakarta usually within maximum day arrived checked google good back forth warehouse gateway bdg ...,Positive
723,1.0,tracked item sent seller new date entered bandung ...,Neutral
724,1.0,sending fellow jakarta arrived day hellooowww like either situ send moon slow ...,Positive
725,3.0,first time used j three shipment three disappointing really bad large warehouse sent small warehouse problematic reversed large warehouse large ...,Negative
726,1.0,rich yet price service increased even worse sprinter lazy especially jks courier transit abal abal ...,Neutral
727,1.0,severe depok tangerang shipment take day send last status instead return g give jt service ...,Negative
728,1.0,come service doesnt match name company order hasnt arrived day java south jakarta ...,Neutral
729,1.0,took long send week item arrived ...,Neutral
730,5.0,live city bandung never encountered obstacle instead prefer j compared shipping service taken alone nearest branch way track ...,Neutral
731,1.0,bad shipping,Negative
732,1.0,lemoottt package bekasi arrived today good turned around even though already close making furious ...,Negative
733,1.0,recommended many day arrived j t long time courier service dont use jt anymore kapop ...,Neutral
734,1.0,come stuff hasnt arrived yet im sorry try jt even though item going used today ...,Positive
735,1.0,please package april stuck two time term delivery jkt recipient also extended day item used use day ...,Positive
736,1.0,slow,Neutral
737,1.0,bad swear ill regret sending jt delivery bogor jakarta day callcenter called gaaa never picked status arrived ancol jm ...,Negative
738,2.0,slow,Neutral
739,2.0,name suggests jktgateway mulu,Neutral
740,2.0,stuff still bki gateway,Neutral
741,1.0,service really bad come come star doesnt even deserve courier dare stick n angry customer school courier ...,Negative
742,1.0,package arrived march march package small long shipment ...,Neutral
743,1.0,package didnt arrive received unknown people package arrived southern pluit jet delivered courier bad service ...,Negative
744,1.0,give minus star icon hate several time bad experience jnt,Negative
745,5.0,good afternoon sorry ask still vacancy position driver ...,Positive
746,1.0,see service elsewhere item saved several day sprinter busy ...,Positive
747,4.0,office area,Neutral
748,5.0,new place building design place classy ...,Positive
749,5.0,best express indonesia,Positive
750,5.0,great,Positive
751,5.0,jt express ciayoo,Positive
752,5.0,building nice although hmmm recruitment bureaucracy quite complicated maybe time worked tv print medium far apart complexity lol finally im ...,Positive
753,1.0,star minus huh misdirected good taken care even asking money send back call center also useless one want responsibility throw san throw ...,Positive
754,1.0,j emank severe poor good date already gateway jakarta processed tel said good know process say good processed good ...,Positive
755,1.0,really bad package passed fro working true sad wont use anymore wont ...,Negative
756,5.0,good,Positive
757,1.0,love star ga worth week udh packet initiative bad ...,Positive
758,1.0,give minus star give make one comment ...,Neutral
759,1.0,shouldnt need give star long delivery time arrive wrong location know use one thats already caught ...,Negative
760,1.0,j possible dont give star half star complain responded quickly told patient medan overseas meeting still province different district week ...,Negative
761,1.0,whats crazy package service send palmerah clender week didnt arrive either complained promise today fact appointment appointment ...,Positive
762,1.0,star ckckckcck service jt palm cakeng jakbar rubbish usually send jne pangkalpinang thousand thousand exactly ...,Positive
763,1.0,package delivered day ...,Neutral
764,5.0,best experience express expedition several experience using jts service great normal reguler price got excellent service courier door door pick till fast delivery service personally recommend people try worth star,Positive
765,1.0,package blom arrived bandung bekasi already,Neutral
766,1.0,parahhhhh give recommendation using jnt first cust asked sent using jne recommend using jnt usually doesnt problem today pm asked popping ...,Positive
767,1.0,worst shipping expectoration item hasnt said arrived history item hasnt arrived either disappointing ...,Negative
768,1.0,possible wont even give star package batam bandung hasnt arrived day tracked called c package stuck jkt warehouse searching send ...,Negative
769,5.0,alhamdulillah service good,Positive
770,1.0,wont take long dont know obstacle delivery doesnt arrive home take km home ...,Positive
771,2.0,send sukabumi blom,Neutral
772,1.0,jt palangkaraya city bad delivery almost week jt expreess express name performance bad ...,Negative
773,1.0,come package hasnt arrived yet delivery surabaya monday ...,Neutral
774,1.0,long delivery process lelettttttt ...,Neutral
775,1.0,long time please improve,Positive
776,1.0,slow,Neutral
777,5.0,j express delivering good right fast safe god job going forward jet ...,Positive
778,1.0,niece package hasnt arrived even though sent monday last week bandung ...,Neutral
779,5.0,location easy find,Positive
780,5.0,great service bro,Positive
781,5.0,jt cool package arrives quickly price affordable price regular express quality thx jt ...,Positive
