,rating,reviews,sentiment
468,1.0,kick taik service new tau hour udah rest hour hahahahah wanting take item written home ...,Neutral
469,1.0,damn service package ration lost item sent dont think looking money hard ...,Negative
470,1.0,please donk send package already week still batam processed sorting center batam ...,Positive
471,1.0,bad bad bad good arrived warehouse sent ...,Negative
472,1.0,bad phone answer,Negative
473,5.0,good,Positive
474,1.0,bad service jne getting unclear,Negative
475,1.0,package already stuck day really bad ...,Negative
476,1.0,send using jne yes morning waiting evening jne tiban called afternoon continued one answered useless display telephone number cant ...,Positive
477,1.0,delivery took really long uda day still wrote package ...,Neutral
478,5.0,please come good havent arrived yetin warehouse started ...,Positive
479,1.0,item day still still sorting center batam ...,Neutral
480,1.0,jne yes yes wrong yesl g thank yes sent someone else courier brain club ...,Positive
481,1.0,mw dont think really want find lombok ordered hpe ...,Negative
482,1.0,worst service send good havent left track better close writing express fact make customer ...,Negative
483,1.0,parent sent package yes package type accepted status name living front house without notification telephone example package lost ...,Positive
484,5.0,,Neutral
485,1.0,jne worst branch batam emang week still batam sended still fortunately love one star can not love star ...,Negative
486,1.0,hassle long delivery,Neutral
487,2.0,initially ok subscription still ok instead package entrusted someone else please repair send item destination dont leave ...,Positive
488,4.0,follow note changed review star contacting customer care yesterday able pickup package jne tiban centre around hope jne batam improve response service ...,Positive
489,1.0,use yes package immediately processed estimated time worth getting messy jne underestimating customer ...,Positive
490,1.0,comment,Neutral
491,1.0,bad service,Negative
492,5.0,shipping service batam traffic except premium service jne yes post po express still promised shipment according estimated time ...,Positive
493,1.0,bad service package sent even though week using yes information package ...,Negative
494,1.0,lola really please send batam package yes sent said day arrived day havent arrived overload time ...,Positive
495,1.0,yes package,Positive
496,1.0,bad service hard contact,Negative
497,5.0,jne package delivery place,Neutral
498,1.0,use jne said day arrived even day still jne batam paid dearly service result disappointing phone always ...,Negative
499,1.0,worst shipping service eververy disappointingdont ever use delivery service bad service ...,Negative
500,1.0,name engaged shipping sector long time necessarily make jnes service delivery system good contrary time respond feedback ...,Positive
501,1.0,old yes package batam disappointing,Negative
502,5.0,good respond quick action thank,Positive
503,1.0,bad service give,Negative
504,3.0,slow respond,Neutral
505,1.0,bad service contact center difficult contact never used yes package time day lousy ...,Negative
506,1.0,disappointed jne batam office tricked phone send receipt sent good sent stuff ...,Negative
507,5.0,fast cozy,Neutral
508,5.0,alhamdulillah closer,Neutral
509,3.0,bad little bit slow respond,Negative
510,1.0,bad,Negative
511,1.0,shopping shopee since july good sent jne batam day seller still process jne batam almost day since good ...,Positive
512,2.0,come service like also waiting custmer long time custmer go want pay u please search right away solution jne even though ...,Positive
513,1.0,delivery slow package sent one week even though still sent kalimantan way warranty period run detrimental many party ...,Positive
514,1.0,mendeo package batam mulu,Neutral
515,1.0,shipment delivered one week even though good much needed time short disappointed point wanting cry ...,Negative
516,1.0,jne even jnt batam cant responsible delivery longer difficult operate ...,Negative
517,1.0,jne batam bad tracked delivered close office ...,Negative
518,3.0,want work jne dont know link,Positive
519,1.0,really bad service already week good arrived `` when checked receipt turn good still running place batam sorry using jne responsibility said ...,Positive
520,1.0,tricked wanted send good asking money first ...,Positive
521,1.0,please help jne batam problem package still jne batam sorting center since july reason lion seller broke contract jne performance broke ...,Negative
522,1.0,first last use service sorry item week still batam sent ...,Negative
523,1.0,already entered h item hasnt arrived yet tracking stuck batam manifest right kampret better give information im tired instead manifested day ...,Negative
524,1.0,bad service package expire warranty period good arrived service inadequate even though batam expensive service bad disadvantage ...,Negative
525,1.0,working right kaga awesome rich expedition tai asu package gw kaga tau want fall resistance sono dog ...,Positive
526,1.0,item still sorted sorry wan na ask sorting like hell sorting almost week doesnt finish ...,Negative
527,1.0,please please send package already week still jne doesnt move package behalf nuriska dewi kuantan singing ...,Positive
528,2.0,hold,Neutral
529,1.0,unprofessional indeed,Negative
530,1.0,item stalled batam day without moving ...,Negative
531,4.0,please maximize service,Positive
532,1.0,possible ill give half star package w stuck week ...,Negative
533,1.0,long manifested,Neutral
534,1.0,dont ever use service never stop,Positive
535,1.0,wow package batam kepalembang didnt arrive status manifiest process batam still doesnt move customer asked sent si long ...,Positive
536,1.0,wow really jne batam good received july today july still sorting center moving bad lambretaaa friend order ...,Positive
537,1.0,stuff always stuck long batam worst worst ...,Negative
538,1.0,cricket made still batam sending using human power ant power come took long abroad fast ...,Neutral
539,1.0,good sent status still processed sorting center batam news go like cover ...,Positive
540,1.0,jne batam service getting worse worse several time sent jne yes never arrived next day many trick tracking example written tried send one home ...,Negative
541,1.0,delivery slow made disappointed,Negative
542,1.0,sorting center batam week ago,Neutral
543,1.0,package july july doesnt arrive ...,Neutral
544,1.0,worse slow package service overlod dont accept first end accommodated nothing finished want profit disappoint customer ...,Negative
545,1.0,already day still stuck batam sultan go pick good tell f kin job besides bad normal delay really ...,Negative
546,1.0,bad worst world week still process delivered huh ...,Negative
547,1.0,slowest delivery good,Positive
548,1.0,good sent july july july still stay batam reason overload reason slow flight really annoying ...,Negative
549,1.0,day item last batam really bad eta batam day huh day maybe customer consider using jne ...,Negative
550,1.0,come alert overloaded close counter really c replace another shipping agent zonk result ...,Positive
551,2.0,package arrive,Neutral
552,1.0,send using yes service west java turn day package still stuck batam ...,Positive
553,1.0,bad service often deceive customer,Negative
554,2.0,delivery took long time,Neutral
555,1.0,janc k dont use jne batam,Neutral
556,1.0,bad disappointing solution reason shortage airline cargo week pay owe also lot airline renting using money customer paid ...,Negative
557,2.0,frequent interference,Neutral
558,1.0,please package sy dr customer ga still batam warehouse cmn work bejus ampun x ah send state kek abroad udh skrng day ga disappointing ...,Negative
559,1.0,advice provide service cant serve well ...,Negative
560,1.0,say overload piled warehouse airport come fellow batam also day without call c jne ...,Negative
561,1.0,im really disappointed jne batam service item week status still process name service ...,Negative
